Date,Open,High,Low,Close,Adj Close,Volume
2012-07-20,0.992418,0.993147,0.987255,0.992457,0.992457,0
2012-07-23,0.986193,0.986193,0.980133,0.985999,0.985999,0
2012-07-24,0.982318,0.984552,0.979691,0.982318,0.982318,0
2012-07-25,0.977928,0.983187,0.977680,0.978062,0.978062,0
2012-07-26,0.984543,0.993789,0.983690,0.984543,0.984543,0
2012-07-27,0.990168,0.994530,0.989619,0.990393,0.990393,0
2012-07-30,0.995818,0.997974,0.994797,0.995818,0.995818,0
2012-07-31,0.998642,0.999800,0.995877,0.998652,0.998652,0
2012-08-01,0.996711,0.999900,0.996056,0.996810,0.996810,0
2012-08-02,0.995421,0.999410,0.993542,0.995302,0.995302,0
2012-08-03,0.992743,1.002014,0.992635,0.992999,0.992999,0
2012-08-06,0.999600,1.001803,0.998203,0.999430,0.999430,0
2012-08-07,0.999400,1.003613,0.998891,0.999400,0.999400,0
2012-08-08,1.002707,1.006543,1.001402,1.002567,1.002567,0
2012-08-09,1.005177,1.008878,1.005106,1.005025,1.005025,0
2012-08-10,1.008776,1.009387,1.003230,1.008797,1.008797,0
2012-08-13,1.008502,1.009591,1.006158,1.008593,1.008593,0
2012-08-14,1.007354,1.009591,1.006239,1.007455,1.007455,0
2012-08-15,1.008095,1.011225,1.006674,1.008136,1.008136,0
2012-08-16,1.010816,1.012453,1.010203,1.010816,1.010816,0
2012-08-17,1.013788,1.014096,1.010203,1.013685,1.013685,0
2012-08-20,1.011634,1.012863,1.010040,1.011736,1.011736,0
2012-08-21,1.011634,1.016157,1.011429,1.011634,1.011634,0
2012-08-22,1.010407,1.010611,1.005429,1.010468,1.010468,0
2012-08-23,1.009591,1.011838,1.007110,1.009591,1.009591,0
2012-08-24,1.006239,1.009693,1.005530,1.006077,1.006077,0
2012-08-27,1.007800,1.011225,1.007800,1.007983,1.007983,0
2012-08-28,1.009795,1.016054,1.008471,1.009785,1.009785,0
2012-08-29,1.012248,1.014096,1.010407,1.012248,1.012248,0
2012-08-30,1.010509,1.010918,1.007100,1.010611,1.010611,0
2012-08-31,1.007191,1.014971,1.007120,1.007455,1.007455,0
2012-09-03,1.014096,1.015228,1.012443,1.014199,1.014199,0
2012-09-04,1.014096,1.016157,1.012874,1.014086,1.014086,0
2012-09-05,1.013479,1.014610,1.008349,1.013582,1.013582,0
2012-09-06,1.009428,1.019441,1.008776,1.009632,1.009632,0
2012-09-07,1.017387,1.024086,1.017294,1.017501,1.017501,0
2012-09-10,1.022286,1.025326,1.021722,1.022181,1.022181,0
2012-09-11,1.023856,1.029548,1.023227,1.023657,1.023657,0
